part_name,doi,paper_id
BBa_K5402024,10.1038/s41422-021-00491-z,
BBa_K5402024,10.1007/s11033-007-9084-4,
BBa_K5402024,10.1038/s41467-017-00948-z,
BBa_K5402024,10.1371/journal.pone.0019017,
BBa_K5178004,10.1038/343771a0,
BBa_K5178004,10.1038/nbt.2401,
BBa_K5178004,10.1021/acssynbio.8b00469,
BBa_K5178004,10.1021/acssynbio.8b00469,
BBa_K5393009,10.1021/acssynbio.1c00456,
BBa_K5393009,10.1002/bit.26254,
BBa_K5402021,10.1016/j.bbrc.2013.12.030,
BBa_K5402021,10.1038/s41422-021-00491-z,
BBa_K5402021,10.1007/s11033-007-9084-4,
BBa_K5402021,10.1038/s41467-017-00948-z,
BBa_K5402021,10.1371/journal.pone.0019017,
BBa_K5402025,10.1016/j.bbrc.2013.12.030,
BBa_K5402025,10.1038/s41422-021-00491-z,
BBa_K5402025,10.1007/s11033-007-9084-4,
BBa_K5402025,10.1038/s41467-017-00948-z,
BBa_K5402025,10.1371/journal.pone.0019017,
BBa_K5178012,10.1038/343771a0,
BBa_K5178012,10.1038/nbt.2401,
BBa_K5178012,10.1021/acssynbio.8b00469,
BBa_K5178012,10.1021/acssynbio.8b00469,
BBa_K5393007,10.1101/2024.02.28.582045,
BBa_K5178003,10.1186/1471-2164-13-401,
BBa_K5104001,10.1016/j.cell.2014.10.002,
BBa_K5147004,10.1203/00006450-200011000-00005,
BBa_K5051006,10.1073/pnas.1222534110,
BBa_K5051006,10.1021/sb500366,
BBa_K5222002,10.1128/AEM.72.3.1825-1832.2006,
BBa_K5315005,10.1016/j.btre.2020.e00540,
BBa_K5315005,10.1016/j.jbiotec.2013.07.031,
BBa_K5393003,10.1101/2024.02.28.582045,
BBa_K5393004,10.1101/2024.02.28.582045,
BBa_K5393005,10.1101/2024.02.28.582045,
BBa_K5393011,10.1016/j.neo.2022.01.003,
BBa_K5393011,10.3389/fonc.2019.01143,
BBa_K5393011,10.3390/ijms242015369,
BBa_K5393011,10.3390/cancers11071026,
BBa_K5402026,10.1016/j.bbrc.2013.12.030,
BBa_K5402026,10.1038/s41422-021-00491-z,
BBa_K5402026,10.1007/s11033-007-9084-4,
BBa_K5402026,10.1038/s41467-017-00948-z,
BBa_K5402026,10.1371/journal.pone.0019017,
BBa_K5222010,10.1021/acssuschemeng.9b03908,
BBa_K5104012,10.1021/acssynbio.2c00641,
BBa_K5104010,10.1021/acssynbio.2c00641,
BBa_K5222007,10.1128/AEM.72.3.1825-1832.2006,
BBa_K5222009,10.1021/acssuschemeng.9b03908,
BBa_K5402020,10.1016/j.bbrc.2013.12.030,
BBa_K5402020,10.1038/s41422-021-00491-z,
BBa_K5402020,10.1007/s11033-007-9084-4,
BBa_K5402020,10.1038/s41467-017-00948-z,
BBa_K5402020,10.1371/journal.pone.0019017,
BBa_K5035008,10.1101/2024.07.01.600583v1,
BBa_K5393006,10.1101/2024.02.28.582045,
BBa_K5247105,10.1038/s41586-019-0908-x,
BBa_K5247103,10.1038/s41586-023-06356-2,
BBa_K5380003,10.1093/pcp/pcp188,
BBa_K5250012,10.1128/aem.00250-20,
BBa_K5104000,10.1016/j.cell.2014.10.002,
BBa_K5106007,10.1038/nature23271,
BBa_K5105002,10.1093/nar/gkac1164,
BBa_K5106008,10.1038/nature23271,
BBa_K5250020,10.3390/ijms24087175,
BBa_K5250018,10.1371/journal.pbio.0060067,
BBa_K5140000,10.1128/AEM.02448-07,
BBa_K5250013,10.1128/aem.00250-20,
BBa_K5106009,10.1038/nature23271,
BBa_K5380005,10.1038/s41438-020-00390-1,
BBa_K5250007,10.1371/journal.pbio.0060067,
BBa_K5250011,10.1128/aem.00250-20,
BBa_K5104002,10.1016/j.cell.2014.10.002,
BBa_K5105000,10.1016/j.cell.2018.06.041,
BBa_K5106014,10.1002/anie.202302858,
BBa_K5380002,10.1093/nar/gkt864,
BBa_K5178002,10.1021/acssynbio.3c00134,
BBa_K5178001,10.1186/1471-2164-13-401/tables/2,
BBa_K5063012,10.3390/pharmaceutics14030665,
BBa_K5316016,10.1101/160374v1,
BBa_K5397999,10.1016/j.cub.2013.05.007,
BBa_K5316012,10.1002/pro.4265,
BBa_K5063013,10.1161/CIRCRESAHA.117.311849,
BBa_K5063013,10.3390/cells12101401,
BBa_K5063015,10.3390/pharmaceutics14030665,
BBa_K5328006,10.16429/j.1009-7848.2024.04.033,
BBa_K5316021,10.1002/pro.4265,
BBa_K5063014,10.1161/CIRCRESAHA.117.311849,
BBa_K5063014,10.3390/cells12101401,
BBa_K5063014,10.3390/pharmaceutics14030665,
BBa_K5063016,10.1161/CIRCRESAHA.117.311849,
BBa_K5063016,10.3390/cells12101401,
BBa_K5328010,10.16429/j.1009-7848.2024.04.033,
BBa_K5159017,10.1038/s41467-019-12025-8,
BBa_K5257020,10.1002/cbic.202000102,
BBa_K5176021,10.1385/1-59259-774-2:077,
BBa_K5257015,10.3390/genes15040490,
BBa_K5415001,10.1016/j.bbrc.2006.06.043,
BBa_K5257016,10.3390/genes15040490,
BBa_K5257013,10.1016/j.chembiol.2021.07.005,
BBa_K5257010,10.1016/j.jhazmat.2024.135578,
BBa_K5444001,10.1016/j.talanta.2020.121668,
BBa_K5195003,10.1016/j.bpj.2018.04.013,
BBa_K5257021,10.1093/nar/gkw537,
BBa_K5490037,10.1101/2024.05.11.593702,
BBa_K5257008,10.1002/cbic.202000102,
BBa_K5257012,10.1016/j.chembiol.2021.07.005,
BBa_K5257014,10.1002/cbic.202100472,
BBa_K5257018,10.1186/s13036-019-0202-3,
BBa_K5415002,10.1016/j.bbrc.2006.06.043,
BBa_K5257017,10.1016/j.jhazmat.2024.135578,
BBa_K5195004,10.1016/j.bpj.2018.04.013,
BBa_K5257022,10.1002/cbic.202000102,
BBa_K5257011,10.1073/pnas.87.10.3846,
BBa_K5257011,10.1038/srep33391,
BBa_K5257011,10.1016/j.jes.2020.03.020,
BBa_K5415003,10.1016/j.bbrc.2006.06.043,
BBa_K5331001,10.1186/1471-2164-15-549,
BBa_K5159016,10.1016/j.mimet.2003.07.003,
BBa_K5257009,10.1007/s10529-019-02676-4,
BBa_K5471011,10.1016/j.cell.2009.04.021,
BBa_K5195002,10.1093/hmg/ddw271,
BBa_K5195002,10.1093/hmg/ddw271,
BBa_K5252026,10.1038/nature11516,
BBa_K5063008,10.1161/CIRCRESAHA.117.311849,
BBa_K5063008,10.3390/cells12101401,
BBa_K5063008,10.3390/pharmaceutics14030665,
BBa_K5250000,10.1128/aem.00250-20,
BBa_K5257006,10.1016/j.jhazmat.2024.133492,
BBa_K5195001,10.1016/j.ymthe.2018.04.019,
BBa_K5195001,10.1242/dev.103341,
BBa_K5063009,10.1161/CIRCRESAHA.117.311849,
BBa_K5063009,10.3390/cells12101401,
BBa_K5063009,10.3390/pharmaceutics14030665,
BBa_K5232013,10.1021/ac501038r,
BBa_K5232013,10.1021/ac501038r</a,
BBa_K5232009,10.1021/ac501038r,
BBa_K5232009,10.1021/ac501038r</a,
BBa_K5252007,10.2323/jgam.2018.08.001,
BBa_K5232007,10.1007/s00354-024-00249-2,
BBa_K5232007,10.1007/s00354-024-00249-2</a,
BBa_K5252025,10.1038/nature11516,
BBa_K5232012,10.1021/ac501038r,
BBa_K5232012,10.1021/ac501038r</a,
BBa_K5232010,10.1021/ac501038r,
BBa_K5232010,10.1021/ac501038r</a,
BBa_K5405002,10.1016/j.ymeth.2008.10.006,
BBa_K5252024,10.1038/nature11516,
BBa_K5252014,10.2323/jgam.2018.08.001,
BBa_K5257007,10.1128/AEM.02387-18,
BBa_K5232008,10.1007/s00354-024-00249-2,
BBa_K5232008,10.1007/s00354-024-00249-2</a,
BBa_K5232006,10.1007/s00354-024-00249-2,
BBa_K5232006,10.1007/s00354-024-00249-2</a,
BBa_K5269020,10.1021/acsmaterialslett.3c01113#:~:text=Golden%20Gate%20assembly%20is%20a%20popular%20molecular%20cloning,
BBa_K5257004,10.1016/j.ab.2020.113936,
BBa_K5232005,10.1007/s00354-024-00249-2,
BBa_K5232005,10.1007/s00354-024-00249-2</a,
BBa_K5232011,10.1021/ac501038r,
BBa_K5232011,10.1021/ac501038r</a,
BBa_K5252018,10.1038/nature11516,
BBa_K5252020,10.1038/nature11516,
BBa_K5250001,10.1128/aem.00250-20,
BBa_K5232014,10.1021/ac501038r,
BBa_K5232014,10.1021/ac501038r</a,
BBa_K5252022,10.1038/nature11516,
BBa_K5314002,10.1016/j.ijbiomac.2019.10.108,
BBa_K5314002,10.3389/fbioe.2023.1131875,
BBa_K5063010,10.1161/CIRCRESAHA.117.311849,
BBa_K5063010,10.3390/cells12101401,
BBa_K5063010,10.3390/pharmaceutics14030665,
BBa_K5252019,10.1038/nature11516,
BBa_K5191001,10.1038/s41467-020-20230-z,
BBa_K5191001,10.1038/ncomms7256,
BBa_K5436133,10.1021/acscatal.0c05126,
BBa_K5232002,10.1007/s00354-024-00249-2,
BBa_K5232002,10.1007/s00354-024-00249-2</a,
BBa_K5191010,10.1073/pnas.0802273105,
BBa_K5257002,10.1038/nmeth.2515,
BBa_K5191012,10.1073/pnas.0601635103,
BBa_K5062002,10.1038/s41589-018-0146-9,
BBa_K5191007,10.1016/S0014-5793(99,
BBa_K5232003,10.1007/s00354-024-00249-2,
BBa_K5232003,10.1007/s00354-024-00249-2</a,
BBa_K5191011,10.1073/pnas.0802273105,
BBa_K5232001,10.1021/ac501038r,
BBa_K5232001,10.1021/ac501038r</a,
BBa_K5232001,10.1007/s00354-024-00249-2,
BBa_K5232001,10.1007/s00354-024-00249-2</a,
BBa_K5062003,10.7554/elife.36688,
BBa_K5436130,10.1021/acs.estlett.2c00332,
BBa_K5191002,10.1038/s41467-018-08282-8,
BBa_K5191002,10.1021/acs.biochem.7b00310,
BBa_K5063000,10.1161/CIRCRESAHA.117.311849,
BBa_K5063000,10.3390/cells12101401,
BBa_K5314001,10.1016/j.ygeno.2021.04.034,
BBa_K5314001,10.1016/j.micres.2022.127172,
BBa_K5314001,10.1016/j.fgb.2014.10.018,
BBa_K5436030,10.1021/acscatal.0c05126,
BBa_K5062004,10.7554/elife.36688,
BBa_K5191005,10.1126/science.aao3265,
BBa_K5191005,10.1016/j.abb.2008.08.024,
BBa_K5062005,10.7554/elife.36688,
BBa_K5056014,10.3390/molecules26195767,
BBa_K5056014,10.3390/ijms23169038,
BBa_K5056013,10.3390/molecules26195767,
BBa_K5056015,10.3390/ijms232415594,
BBa_K5056015,10.3390/ijms23169038,
BBa_K5490025,10.7554/eLife.07735,
BBa_K5490025,10.7554/eLife.07735,
BBa_K5056011,10.3390/ijms23169038,
BBa_K5436012,10.1128/AEM.06725-11,
BBa_K5436018,10.1002/anie.202218390,
BBa_K5436018,10.1021/acscatal.0c05126,
BBa_K5436015,10.1002/anie.202218390,
BBa_K5436015,10.1021/acscatal.0c05126,
BBa_K5490029,10.1021/acssynbio.0c00133,
BBa_K5436011,10.1002/anie.202218390,
BBa_K5436016,10.1002/anie.202218390,
BBa_K5436016,10.1021/acscatal.0c05126,
BBa_K5490036,10.1021/acssynbio.0c00133,
BBa_K5490026,10.1021/acssynbio.0c00133,
BBa_K5436014,10.1002/anie.202218390,
BBa_K5436014,10.1021/acscatal.0c05126,
BBa_K5056010,10.3390/ijms23169038,
BBa_K5056012,10.3390/ijms23169038,
BBa_K5490030,10.1021/acssynbio.0c00133,
BBa_K5436017,10.1002/anie.202218390,
BBa_K5436017,10.1021/acscatal.0c05126,
BBa_K5436005,10.1002/cbic.201800767,
BBa_K5436005,10.1002/cbic.201800767,
BBa_K5490027,10.1021/acssynbio.0c00133,
BBa_K5436019,10.1002/anie.202218390,
BBa_K5436019,10.1021/acscatal.0c05126,
BBa_K5490006,10.1021/acssynbio.0c00133,
BBa_K5490017,10.1021/acssynbio.0c00133,
BBa_K5490005,10.1016/j.cell.2020.04.020,
BBa_K5490005,10.1016/j.cell.2020.04.020,
BBa_K5311001,10.1038/s41587-023-02072-4,
BBa_K5490011,10.1021/acssynbio.0c00133,
BBa_K5490012,10.1021/acssynbio.0c00133,
BBa_K5109003,10.1007/s10529-019-02676-4,
BBa_K5490010,10.1021/acssynbio.0c00133,
BBa_K5490015,10.1021/acssynbio.0c00133,
BBa_K5311004,10.1021/acsbiomaterials.1c00894,
BBa_K5222000,10.1099/ijsem.0.001058,
BBa_K5466012,10.1021/acssynbio.7b00266,
BBa_K5427073,10.1021/sb400182x,
BBa_K5427074,10.1021/sb400182x,
BBa_K5299200,10.1016/j.plasmid.2020.102491,
BBa_K5299200,10.1038/nbt1172,
BBa_K5427013,10.1021/sb400182x,
BBa_K5427015,10.1021/sb400182x,
BBa_K5427011,10.1021/sb400182x,
BBa_K5427012,10.1021/sb400182x,
BBa_K5427072,10.1021/sb400182x,
BBa_K5427075,10.1021/sb400182x,
BBa_K5427075,10.1002/adfm.202200986,
BBa_K5056007,10.3390/molecules26195767,
BBa_K5403998,10.1016/j.jmb.2013.10.021,
BBa_K5187000,10.1038/s41467-024-45383-z,
BBa_K5056009,10.3390/ijms232415594,
BBa_K5427070,10.1021/sb400182x,
BBa_K5427070,10.1016/j.ijbiomac.2016.07.009,
BBa_K5427071,10.1021/sb400182x,
BBa_K5056008,10.3390/molecules26195767,
BBa_K5056005,10.3390/molecules26195767,
BBa_K5056006,10.3390/molecules26195767,
BBa_K5466011,10.1371/journal.pone.0148320,
BBa_K5299201,10.1016/j.plasmid.2020.102491,
BBa_K5427014,10.1021/sb400182x,
BBa_K5427010,10.3181/0707-rm-192,
BBa_K5427003,10.1002/adfm.202200986,
BBa_K5091000,10.1101/2021.03.02.433360,
BBa_K5466001,10.1038/s41467-023-40027-0,
BBa_K5427007,10.1021/sb400182x,
BBa_K5427009,10.3181/0707-rm-192,
BBa_K5286000,10.1016/j.molcel.2017.02.018,
BBa_K5466003,10.1016/j.addr.2012.09.039,
BBa_K5466003,10.1093/protein/gzi036,
BBa_K5466002,10.1093/protein/gzi036,
BBa_K5402997,10.1111/j.1574-6968.2010.01978.x,
BBa_K5427008,10.3181/0707-rm-192,
BBa_K5427006,10.1021/sb400182x,
BBa_K5427005,10.1021/sb400182x,
BBa_K5240000,10.1038/nmeth895,
BBa_K5402005,10.1111/j.1574-6968.2010.01978.x,
BBa_K5402008,10.1186/s13046-021-01888-9,
BBa_K5058003,10.1002/yea.2967,
BBa_K5084024,10.1016/j.chom.2022.12.004,
BBa_K5058006,10.1002/yea.2967,
BBa_K5058001,10.1128/mcb.7.5.1906-1916.1987,
BBa_K5058000,10.1002/yea.2930,
BBa_K5058004,10.1002/yea.2967,
BBa_K5058005,10.1002/yea.2967,
BBa_K5092003,10.3389/fvets.2020.00208,
BBa_K5092007,10.3389/fvets.2020.00208,
BBa_K5092000,10.3389/fvets.2020.00208,
BBa_K5092004,10.3389/fvets.2020.00208,
BBa_K5092012,10.1089/crispr.2022.0048,
BBa_K5092013,10.1089/crispr.2022.0048,
BBa_K5092014,10.1089/crispr.2022.0048,
BBa_K5092005,10.3389/fvets.2020.00208,
BBa_K5092001,10.3389/fvets.2020.00208,
BBa_K5092006,10.3389/fvets.2020.00208,
BBa_K5092002,10.3389/fvets.2020.00208,
BBa_K5092015,10.1089/crispr.2022.0048,
BBa_K5194020,10.1186/s40643-023-00653-4,
BBa_K5306000,10.1128/jb.180.5.1311-1322.1998,
BBa_K5060016,10.1021/acssynbio.8b00223,
BBa_K5330021,10.1021/acs.biomac.1c00481,
BBa_K5492711,10.1016/j.talanta.2020.120725,
BBa_K5492710,10.1038/s41598-019-52876-1,
BBa_K5193003,10.1006/prep.2000.1304,
BBa_K5492722,10.1021/acs.analchem.9b00075,
BBa_K5492722,10.1021/acs.analchem.9b00075,
BBa_K5492712,10.1021/acs.analchem.9b00075,
BBa_K5492712,10.1021/acs.analchem.9b00075,
BBa_K5492601,10.1016/j.talanta.2020.120725,
BBa_K5492730,10.1038/s41598-019-52876-1,
BBa_K5492721,10.1016/j.talanta.2020.120725,
BBa_K5492731,10.1016/j.talanta.2020.120725,
BBa_K5492732,10.1021/acs.analchem.9b00075,
BBa_K5492732,10.1021/acs.analchem.9b00075,
BBa_K5193000,10.1007/s00253-003-1446-9,
BBa_K5492720,10.1038/s41598-019-52876-1,
BBa_K5238011,10.1099/mic.0.28084-0,
BBa_K5238013,10.1099/mic.0.28084-0,
BBa_K5238012,10.1099/mic.0.28084-0,
BBa_K5060015,10.3390/ijms20092129,
BBa_K5060012,10.1021/ic2017648,
BBa_K5398610,10.1016/j.ijbiomac.2021.11.208,
BBa_K5398604,10.1002/btpr.1810,
BBa_K5398605,10.1002/btpr.1810,
BBa_K5060004,10.1016/j.talanta.2021.122439,
BBa_K5060002,10.1016/j.bmc.2008.08.022,
BBa_K5060000,10.1128/AEM.65.3.1092-1098.1999,
BBa_K5060003,10.1016/j.bmc.2008.08.022,
BBa_K5060006,10.1128/AEM.06823-11,
BBa_K5060005,10.1016/j.mineng.2021.107325,
BBa_K5060007,10.1016/j.jhazmat.2021.125366,
BBa_K5060001,10.1016/j.bmc.2008.08.022,
BBa_K5280129,10.1016/j.jmb.2021.167107,
BBa_K5280129,10.1093/nar/gkaa044,
BBa_K5398002,10.1128/aem.00028-22,
BBa_K5398003,10.1128/aem.00028-22,
BBa_K5213003,10.1021/acssynbio.8b00136,
BBa_K5048001,10.1186/s12934-021-01528-z,
BBa_K5181011,10.1128/AEM.01411-07,
BBa_K5057004,10.1007/s00018-008-7456-0,
BBa_K5057002,10.1002/j.1460-2075.1987.tb04825.x,
BBa_K5084003,10.1016/j.chom.2022.12.004,
BBa_K5084006,10.1016/j.chom.2022.12.004,
BBa_K5084007,10.1016/j.chom.2022.12.004,
BBa_K5084002,10.1016/j.chom.2022.12.004,
BBa_K5086002,10.1038/s41598-017-01904-z,
BBa_K5086003,10.1038/s41598-024-63223-4,
BBa_K5084001,10.1016/j.chom.2022.12.004,
BBa_K5458002,10.1016/j.enzmictec.2022.110144,
BBa_K5084000,10.1016/j.chom.2022.12.004,
BBa_K5086012,10.1038/s41598-017-01904-z,
BBa_K5084018,10.1016/j.chom.2022.12.004,
BBa_K5086007,10.1038/s41598-017-01904-z,
BBa_K5086011,10.1038/s41598-018-34604-3,
BBa_K5084008,10.1016/j.chom.2022.12.004,
BBa_K5086014,10.1038/s41598-019-43817-z,
BBa_K5086006,10.1038/s41598-018-34604-3,
BBa_K5084009,10.1016/j.chom.2022.12.004,
BBa_K5084012,10.1016/j.chom.2022.12.004,
BBa_K5084013,10.1016/j.chom.2022.12.004,
BBa_K5086008,10.1038/s41598-024-63223-4,
BBa_K5084015,10.1016/j.chom.2022.12.004,
BBa_K5086010,10.1038/bjc.2012.109,
BBa_K5427000,10.1021/sb400182x,
BBa_K5084017,10.1016/j.chom.2022.12.004&#65289,
BBa_K5084019,10.1016/j.chom.2022.12.004,
BBa_K5084011,10.1016/j.chom.2022.12.004,
BBa_K5084005,10.1016/j.chom.2022.12.004,
BBa_K5086005,10.1038/bjc.2012.109,
BBa_K5084016,10.1016/j.chom.2022.12.004,
BBa_K5084010,10.1016/j.chom.2022.12.004,
BBa_K5384006,10.3969/j.issn.0490-6756.2001.02.024,
BBa_K5384005,10.1186/s12934-018-1009-5,
BBa_K5330020,10.1021/acs.biomac.1c00481,
BBa_K5086001,10.1038/s41467-018-03584-3,
BBa_K5054001,10.1126/science.ado8571,
BBa_K5054004,10.1111/tpj.13498,
BBa_K5054002,10.1002/bit.27896,
BBa_K5054000,10.1126/science.ado8571,
BBa_K5054003,10.1038/ncomms11152,
BBa_K5238002,10.3390/molecules23030512,
BBa_K5238002,10.1016/j.freeradbiomed.2009.09.008,
BBa_K5238002,10.1016/j.neuropharm.2018.06.030,
BBa_K5238002,10.1016/j.jpha.2022.10.001,
BBa_K5238002,10.1002/ptr.6237,
BBa_K5238002,10.3390/ijms22010193,
BBa_K5238007,10.1186/s13068-020-01795-9,
BBa_K5238008,10.1186/s13068-020-01795-9,
BBa_J435605,10.1021/sb400021j,
BBa_J435605,10.1021/sb400021j,
BBa_J428389,10.1093/synbio/ysab003,
BBa_J434174,10.1093/synbio/ysab003,
BBa_K4725001,10.1128/msystems.00539-20,
BBa_K4871002,10.1007/s00253-018-8908-6,
BBa_K4952009,10.1111/j.1365-2958.2004.04437.x,
BBa_K4952008,10.1111/j.1365-2958.2004.04437.x,
BBa_K4663023,10.1094/MPMI-08-22-0167-SC,
BBa_K4663023,10.1016/j.bbamcr.2004.03.011,
BBa_K4952003,10.1111/j.1365-2958.2004.04437.x,
BBa_K4751014,10.1111/j.1751-7915.2007.00001.x&sa=D&source=editors&ust=1697094459463881&usg=AOvVaw1c8AVYet3Vwbngv-B1-NsZ,
BBa_K4877021,10.1038/s41467-023-36851-z,
BBa_K4877011,10.1038/s41467-023-36851-z,
BBa_K4871012,10.1007/s00253-010-2493-7,
BBa_K4877012,10.1038/s41467-023-36851-z,
BBa_K4751018,10.1126/science.aap8992,
BBa_K4877014,10.1038/s41467-023-36851-z,
BBa_K4952004,10.1111/j.1365-2958.2004.04437.x,
BBa_K4598000,10.1101/2020.11.23.394965v2,
BBa_K4877016,10.1038/s41467-023-36851-z,
BBa_K4751015,10.3390/ijms23094649,
BBa_K4751015,10.1126/science.aap8992,
BBa_K4751025,10.1111/j.1751-7915.2007.00001.x&sa=D&source=editors&ust=1697094459463881&usg=AOvVaw1c8AVYet3Vwbngv-B1-NsZ,
BBa_K4859000,10.1038/nature25021,
BBa_K4877017,10.1038/s41467-023-36851-z,
BBa_K4877022,10.1038/s41467-023-36851-z,
BBa_K4751016,10.1126/science.aap8992,
BBa_K4725002,10.1021/acssynbio.8b00469,
BBa_K4598039,10.1038/s41589-023-01387-2,
BBa_K4725034,10.1128/msystems.00539-20,
BBa_K4983000,10.1016/j.scitotenv.2023.162279,
BBa_K4983000,10.1016/j.aca.2021.338837,
BBa_K4877010,10.1038/s41467-023-36851-z,
BBa_K4631001,10.1128/jb.178.12.3564-3571.1996,
BBa_K4702005,10.1007/s12033-019-002,
BBa_K4595016,10.1128/jb.176.11.3400-3402.1994,
BBa_K4595016,10.1038/s41467-018-05995-8,
BBa_K4855003,10.1093/nar/gkad266,
BBa_K4631002,10.2174/1874285801105010043,
BBa_K4619007,10.7717/peerj.1247,
BBa_K4755021,10.1038/s41467-019-12301-7,
BBa_K4614114,10.3390/ijms20092129,
BBa_K4595012,10.1128/jb.173.2.536-540.1991,
BBa_K4595012,10.1038/s41467-018-05995-8,
BBa_K4702004,10.1007/s12033-019-002,
BBa_K4769604,10.1038/10904,
BBa_K4755019,10.1038/s41467-019-12301-7,
BBa_K4631004,10.1002/pro.242,
BBa_K4631004,10.1093/nar/gni013,
BBa_K4631004,10.1016/s0378-1119(01,
BBa_K4575069,10.1128/AAC.01270-06,
BBa_K4751005,10.1126/science.aap8992,
BBa_K4575038,10.1128/AAC.01270-06,
BBa_K4721005,10.1128/AEM.01587-09,
BBa_K4702002,10.1007/s12033-019-002,
BBa_K4631005,10.1016/s0378-1119(01,
BBa_K4755015,10.1038/nmeth.4074,
BBa_K4619009,10.7717/peerj.1247,
BBa_K4575033,10.1128/AAC.01270-06,
BBa_K4850002,10.1038/nchembio.1737,
BBa_K4575066,10.1128/AAC.01270-06,
BBa_K4619011,10.7717/peerj.1247,
BBa_K4751006,10.1126/science.aap8992,
BBa_K4631008,10.3389/fmicb.2017.02505,
BBa_K4631008,10.3389/fmicb.2019.00591,
BBa_K4721009,10.1093/nar/gkm818,
BBa_K4575030,10.1128/AAC.01270-06,
BBa_K4575067,10.1128/AAC.01270-06,
BBa_K4871010,10.1128/jb.150.2.739-746.1982,
BBa_K4871010,10.1128/jb.169.9.4228-4234.1987,
BBa_K4575068,10.1128/AAC.01270-06,
BBa_K4755018,10.1038/s41467-019-12301-7,
BBa_K4751002,10.1126/science.aap8992,
BBa_K4575064,10.1128/AAC.01270-06,
BBa_K4755013,10.1038/nmeth.4074,
BBa_K4755013,10.1038/s41598-019-48604-4,
BBa_K4755013,10.1073/pnas.0400417101,
BBa_K4575032,10.1128/AEM.01423-18,
BBa_K4575037,10.1128/AAC.01270-06,
BBa_K4595020,10.1016/j.bbagen.2012.09.008,
BBa_K4595020,10.1002/mbo3.229,
BBa_K4595020,10.1111/mmi.13296,
BBa_K4850001,10.1038/nchembio.1737,
BBa_K4619008,10.1021/acssynbio.2c00491,
BBa_K4619008,10.1038/s41467-021-25538-y,
BBa_K4619008,10.15252/msb.20188777,
BBa_K4575031,10.1128/AAC.01270-06,
BBa_K4595011,10.1038/s41467-018-05995-8,
BBa_K4595011,10.1093/nar/gkn046,
BBa_K4619006,10.7717/peerj.1247,
BBa_K4575063,10.1128/AAC.01270-06,
BBa_K4850005,10.1038/nchembio.1737,
BBa_K4575035,10.1128/AAC.01270-06,
BBa_K4631009,10.3389/fmicb.2017.02505,
BBa_K4631009,10.3389/fmicb.2019.00591,
BBa_K4952000,10.1073/pnas.1103165108,
BBa_K4575040,10.1002/0471140864.ps1104s40,
BBa_K4850004,10.1038/nchembio.1737,
BBa_K4575065,10.1128/AAC.01270-06,
BBa_K4755020,10.1038/s41467-019-12301-7,
BBa_K4595019,10.1016/j.bbagen.2012.09.008,
BBa_K4595019,10.1002/mbo3.229,
BBa_K4595019,10.1111/mmi.13296,
BBa_K4575034,10.1128/AAC.01270-06,
BBa_K4702006,10.1007/s12033-019-002,
BBa_K4631003,10.1099/mic.0.049213-0,
BBa_K4575036,10.1128/AAC.01270-06,
BBa_K4721012,10.1128/AEM.02296-13,
BBa_K4575039,10.1128/AAC.01270-06,
BBa_K4634016,10.1038/msb4100173,
BBa_K4871001,10.1007/s00253-018-8908-6,
BBa_K4871001,10.3390/ijms150814610,
BBa_K4947001,10.1016/j.cell.2022.03.008,
BBa_K4947001,10.1016/j.cell.2022.03.008,
BBa_K4575062,10.1128/AAC.01270-06,
BBa_K4595014,10.1128/JB.182.15.4372-4374.2000,
BBa_K4595014,10.1038/s41467-018-05995-8,
BBa_K4751008,10.1126/science.aap8992,
BBa_K4751004,10.1126/science.aap8992,
BBa_K4721011,10.1038/srep06453,
BBa_K4755017,10.1038/s41598-019-48604-4,
BBa_K4850003,10.1038/nchembio.1737,
BBa_K4631007,10.3389/fmicb.2017.02505,
BBa_K4631007,10.3389/fmicb.2019.00591,
BBa_K4595006,10.1007/s00253-,
BBa_K4662055,10.1093/nar/gku410,
BBa_K4662055,10.1126/science.1247997,
BBa_K4662055,10.1038/s41587-019-0286-9,
BBa_K4651008,10.1128/JB.01322-06,
BBa_K5005013,10.1016/j.devcel.2020.02.017,
BBa_K4850006,10.1093/protein/14.8.529,
BBa_K4850006,10.1016/j.addr.2012.09.039,
BBa_K4686043,10.1016/j.cell.2018.06.041,
BBa_K4808011,10.1093/abbs/gmab036,
BBa_K4686044,10.1016/j.cell.2018.06.041,
BBa_K4803005,10.1021/sb400128g,
BBa_K4776015,10.1158/0008-5472.CAN-12-1979,
BBa_K4651011,10.1016/j.ymben.2020.09.009,
BBa_K4736003,10.1073/pnas.120163297,
BBa_K4716997,10.1021/acssynbio.1c00223,
BBa_K4651017,10.1016/j.ymben.2020.09.009,
BBa_K4953000,10.1002/ijc.30121,
BBa_K4662051,10.1093/nar/gku410,
BBa_K4662051,10.1126/science.1247997,
BBa_K4662051,10.1038/s41587-019-0286-9,
BBa_K4662056,10.1093/nar/gku410,
BBa_K4662056,10.1126/science.1247997,
BBa_K4662056,10.1038/s41587-019-0286-9,
BBa_K4662060,10.1093/nar/gku410,
BBa_K4662060,10.1126/science.1247997,
BBa_K4662060,10.1038/s41587-019-0286-9,
BBa_K4662061,10.1021/acssynbio.5b00012,
BBa_K4803003,10.1038/s41467-022-28971-9,
BBa_K4662058,10.1093/nar/gku410,
BBa_K4662058,10.1126/science.1247997,
